,Airport_From,Airport_To
3648,KALGOORLIE,SYDNEY
3649,PERTH,SYDNEY
3650,FLINDERS ISLAND,BRISBANE
3651,SYDNEY,DARWIN
3652,FLINDERS ISLAND,BRISBANE
3653,SYDNEY,BRISBANE
3654,MOUNT ISA,GOLD COAST
3655,THURSDAY ISLAND,PORT LINCOLN
3657,ADELAIDE,SYDNEY
3658,TOWNSVILLE,GLADSTONE
3659,HOBART,THURSDAY ISLAND
3660,LAUNCESTON,CAIRNS
3661,ADELAIDE,MELBOURNE
3662,MELBOURNE,PORT LINCOLN
3663,PORT MACQUARIE,BRISBANE
3664,ADELAIDE,WOLLONGONG
3665,MELBOURNE,ADELAIDE
3666,PORT LINCOLN,BRISBANE
3667,GOLD COAST,HOBART
3668,PERTH,WHYALLA
3669,BRISBANE,TOWNSVILLE
3670,GERALDTON,SYDNEY
3671,ADELAIDE,GOLD COAST
3672,ADELAIDE,BUNDABERG
3675,SYDNEY,GOLD COAST
3676,BRISBANE,HOBART
3678,ADELAIDE,SYDNEY
3679,SYDNEY,THURSDAY ISLAND
3680,ORANGE,ADELAIDE
3681,GLADSTONE,AYERS ROCK
3682,GOLD COAST,MELBOURNE
3683,MORNINGTON ISLAND,MELBOURNE
3684,PERTH,SYDNEY
3686,MELBOURNE,KALGOORLIE
3688,CLONCURRY,MELBOURNE
3689,ADELAIDE,SYDNEY
3691,ADELAIDE,WAGGA WAGGA
3692,ADELAIDE,MELBOURNE
3693,MACKAY,GOLD COAST
3694,ADELAIDE,PERTH
3696,EDWARD RIVER,MELBOURNE
3697,BRISBANE,SYDNEY
3698,ROCKHAMPTON,PERTH
3699,ALICE SPRINGS,SYDNEY
3700,ADELAIDE,SYDNEY
3701,ROCKHAMPTON,MOUNT GAMBIER
3702,PROSERPINE,PERTH
3703,SUNSHINE COAST,PROSERPINE
3704,PERTH,MELBOURNE
3705,BROOME,SYDNEY
3706,SYDNEY,MELBOURNE
3707,BROOME,MELBOURNE
3708,BRISBANE,SYDNEY
3709,BALLINA,ROCKHAMPTON
3710,SYDNEY,FLINDERS ISLAND
3711,MELBOURNE,TOWNSVILLE
3712,PERTH,SYDNEY
3713,ADELAIDE,MACKAY
3714,MELBOURNE,FLINDERS ISLAND
3715,BRISBANE,MELBOURNE
3716,ADELAIDE,SYDNEY
3717,CANBERRA,SYDNEY
3718,TOWNSVILLE,MELBOURNE
3719,PORT LINCOLN,HOBART
3720,ALBURY,SYDNEY
3721,NEWCASTLE,ADELAIDE
3722,EMERALD,BRISBANE
3723,ESSENDON FIELDS,BRISBANE
3724,SYDNEY,BRISBANE
3725,GERALDTON,GOLD COAST
3726,BRISBANE,TOWNSVILLE
3727,PERTH,ROCKHAMPTON
3728,MELBOURNE,ALICE SPRINGS
3729,BURNIE,ADELAIDE
3731,MELBOURNE,GOLD COAST
3732,BRISBANE,MELBOURNE
3733,PERTH,HOBART
3734,SYDNEY,ROCKHAMPTON
3735,MELBOURNE,SYDNEY
3736,SYDNEY,PERTH
3737,CAIRNS,ROCKHAMPTON
3738,BRISBANE,WAGGA WAGGA
3739,BRISBANE,MELBOURNE
3740,MELBOURNE,DARWIN
3741,SYDNEY,NEWCASTLE
3742,SYDNEY,HOBART
3743,TOOWOOMBA WELLCAMP,BRISBANE
3744,MELBOURNE,BRISBANE
3745,DARWIN,GOLD COAST
3746,MELBOURNE,NEWCASTLE
3747,SYDNEY,HOBART
3748,ALBANY,CANBERRA
3749,MELBOURNE,SYDNEY
3751,SYDNEY,MILDURA
3752,LAUNCESTON,COFFS HARBOUR
3753,ADELAIDE,MELBOURNE
3754,ROCKHAMPTON,ADELAIDE
3755,LAUNCESTON,BRISBANE
3756,DUBBO,PORT HEDLAND
3757,MELBOURNE,COFFS HARBOUR
3758,MELBOURNE,BRISBANE
3759,SYDNEY,KARRATHA
3760,ADELAIDE,WAGGA WAGGA
3761,KALGOORLIE,SYDNEY
3762,SYDNEY,BALLINA
3763,DARWIN,MELBOURNE
3764,ADELAIDE,HOBART
3765,BRISBANE,NEWCASTLE
3767,ROCKHAMPTON,GOLD COAST
3768,BRISBANE,SYDNEY
3769,BRISBANE,DUBBO
3770,BRISBANE,MELBOURNE
3771,ADELAIDE,SYDNEY
3772,ESSENDON FIELDS,BRISBANE
3773,GOLD COAST,BRISBANE
3774,SYDNEY,KING ISLAND
3775,PORT MACQUARIE,SYDNEY
3776,MELBOURNE,SYDNEY
3777,MELBOURNE,ADELAIDE
3778,MELBOURNE,DUBBO
3779,CANBERRA,MELBOURNE
3782,GOLD COAST,TOOWOOMBA WELLCAMP
3783,DARWIN,MACKAY
3784,DEVONPORT,KALGOORLIE
3785,NEWCASTLE,LORD HOWE ISLAND
3787,ESPERANCE,KINGSCOTE
3788,MACKAY,SYDNEY
3789,BROKEN HILL,MELBOURNE
3790,MELBOURNE,HOBART
3791,SYDNEY,ADELAIDE
3792,SYDNEY,MELBOURNE
3793,MELBOURNE,HERVEY BAY
3794,MELBOURNE,ADELAIDE
3796,BRISBANE,CAIRNS
3797,AURUKUN,GOLD COAST
3798,BRISBANE,ADELAIDE
3799,CAIRNS,BRISBANE
3800,BALLINA,CAIRNS
3801,ADELAIDE,PERTH
3802,ADELAIDE,SUNSHINE COAST
3803,KALGOORLIE,SYDNEY
3805,SYDNEY,GOLD COAST
3807,TOOWOOMBA WELLCAMP,MELBOURNE
3808,GOLD COAST,PERTH
3809,SYDNEY,DUBBO
3810,PERTH,GOLD COAST
3811,PERTH,MELBOURNE
3812,CAIRNS,MELBOURNE
3813,GOLD COAST,MELBOURNE
3815,DARWIN,SYDNEY
3816,SYDNEY,ARMIDALE
3817,SYDNEY,DARWIN
3818,MILDURA,CANBERRA
3820,PORT MACQUARIE,TOWNSVILLE
3821,BRISBANE,MELBOURNE
3822,ADELAIDE,DARWIN
3823,NEWCASTLE,GOLD COAST
3824,HOBART,PERTH
3825,CANBERRA,SYDNEY
3826,GRIFFITH,FLINDERS ISLAND
3827,MILDURA,PARABURDOO
3828,GOLD COAST,SYDNEY
3829,SYDNEY,HOBART
3830,BRISBANE,MELBOURNE
3831,KINGSCOTE,MOUNT GAMBIER
3832,BRISBANE,MELBOURNE
3833,ORANGE,PERTH
3834,MACKAY,PERTH
3835,WHYALLA,HOBART
3836,SYDNEY,ADELAIDE
3837,BRISBANE,ADELAIDE
3838,SYDNEY,HERVEY BAY
3839,PORT LINCOLN,SYDNEY
3840,SYDNEY,COFFS HARBOUR
3841,SYDNEY,BRISBANE
3843,SYDNEY,TOWNSVILLE
3844,BUNDABERG,SYDNEY
3845,MELBOURNE,SYDNEY
3847,BRISBANE,PERTH
3848,PERTH,ALBURY
3849,PERTH,MELBOURNE
3850,MELBOURNE,SYDNEY
3851,SUNSHINE COAST,ADELAIDE
3852,CANBERRA,ADELAIDE
3853,SYDNEY,CAIRNS
3854,MORANBAH,BAMAGA
3855,SYDNEY,CAIRNS
3856,MILDURA,MELBOURNE
3857,BRISBANE,AURUKUN
3858,MELBOURNE,GOLD COAST
3859,MELBOURNE,SYDNEY
3860,MELBOURNE,SYDNEY
3861,CAIRNS,DUBBO
3862,PERTH,BRISBANE
3863,CAIRNS,LORD HOWE ISLAND
3864,SYDNEY,PERTH
3866,SYDNEY,DARWIN
3868,SYDNEY,GOLD COAST
3869,SYDNEY,PERTH
3870,MELBOURNE,KINGSCOTE
3871,MELBOURNE,EMERALD
3872,TOWNSVILLE,GOLD COAST
3873,BRISBANE,ROCKHAMPTON
3874,SYDNEY,MELBOURNE
3875,MELBOURNE,SYDNEY
3876,NEWCASTLE,SYDNEY
3877,CAIRNS,GOLD COAST
3878,SYDNEY,CANBERRA
3879,GOLD COAST,BRISBANE
3880,ADELAIDE,NEWMAN
3882,MELBOURNE,WHYALLA
3883,COFFS HARBOUR,SYDNEY
3884,CAIRNS,ADELAIDE
3885,TOWNSVILLE,SYDNEY
3886,SYDNEY,MELBOURNE
3887,MELBOURNE,SYDNEY
3888,MELBOURNE,PORT LINCOLN
3889,TOOWOOMBA WELLCAMP,COFFS HARBOUR
3890,GOLD COAST,LAUNCESTON
3891,CAIRNS,ORANGE
3892,WHYALLA,HAMILTON ISLAND
3893,PERTH,MELBOURNE
3894,BRISBANE,ADELAIDE
3896,WAGGA WAGGA,MELBOURNE
3897,ADELAIDE,LAUNCESTON
3898,COFFS HARBOUR,MELBOURNE
3899,MOUNT ISA,MELBOURNE
3900,SYDNEY,BRISBANE
3901,PORT HEDLAND,MELBOURNE
3902,GOLD COAST,LORD HOWE ISLAND
3903,LAUNCESTON,MELBOURNE
3904,ADELAIDE,FLINDERS ISLAND
3905,CANBERRA,SYDNEY
3906,BRISBANE,KALGOORLIE
3908,MELBOURNE,TAMWORTH
3909,PERTH,SYDNEY
3910,CANBERRA,ADELAIDE
3911,MELBOURNE,GOLD COAST
3912,PALM ISLAND,SYDNEY
3913,BRISBANE,SYDNEY
3914,SYDNEY,BRISBANE
3915,MELBOURNE,CAIRNS
3916,ADELAIDE,GOLD COAST
3917,SYDNEY,THURSDAY ISLAND
3919,MELBOURNE,HOBART
3920,PERTH,SYDNEY
3921,BRISBANE,GLADSTONE
3923,THURSDAY ISLAND,LEARMONTH
3924,GOLD COAST,SYDNEY
3925,GOLD COAST,SYDNEY
3926,MELBOURNE,BRISBANE
3927,SYDNEY,ADELAIDE
3928,MELBOURNE,ADELAIDE
3929,BRISBANE,MELBOURNE
3930,PROSERPINE,DARWIN
3931,EMERALD,PERTH
3932,KALGOORLIE,BRISBANE
3933,GOLD COAST,SYDNEY
3934,SYDNEY,MACKAY
3936,ROMA,CANBERRA
3938,SYDNEY,CANBERRA
3939,MELBOURNE,BRISBANE
3940,MELBOURNE,BRISBANE
3941,MILDURA,KARRATHA
3942,CANBERRA,NEWCASTLE
3943,NEWCASTLE,PORT LINCOLN
3945,WHYALLA,MELBOURNE
3946,SYDNEY,BALLINA
3947,MELBOURNE,BRISBANE
3948,TOWNSVILLE,PERTH
3949,BRISBANE,PERTH
3950,PERTH,SYDNEY
3951,SYDNEY,TOWNSVILLE
3952,CAIRNS,THURSDAY ISLAND
3953,MELBOURNE,SYDNEY
3954,CARNARVON,PERTH
3956,SYDNEY,MILDURA
3957,KARRATHA,MELBOURNE
3958,MACKAY,SYDNEY
3959,MELBOURNE,BRISBANE
3960,SYDNEY,BAMAGA
3961,PALM ISLAND,ALICE SPRINGS
3962,BRISBANE,SYDNEY
3963,MELBOURNE,KARRATHA
3964,MELBOURNE,CANBERRA
3965,ADELAIDE,PERTH
3966,MELBOURNE,SUNSHINE COAST
3967,BRISBANE,SYDNEY
3968,LONGREACH,PROSERPINE
3969,MELBOURNE,SYDNEY
3970,SYDNEY,AYERS ROCK
3971,BRISBANE,SYDNEY
3972,MELBOURNE,DARWIN
3973,ROCKHAMPTON,AYERS ROCK
3974,MILDURA,PERTH
3975,ORANGE,SYDNEY
3976,BURNIE,SYDNEY
3977,SYDNEY,ESPERANCE
3978,AYERS ROCK,MACKAY
3979,DUBBO,SYDNEY
3980,BRISBANE,CANBERRA
3982,ADELAIDE,BRISBANE
3983,BRISBANE,HAMILTON ISLAND
3984,GOLD COAST,PORT HEDLAND
3985,TOWNSVILLE,GOLD COAST
3986,ROCKHAMPTON,LAUNCESTON
3988,SYDNEY,MELBOURNE
3989,EMERALD,SYDNEY
3990,GOLD COAST,PERTH
3991,LAUNCESTON,DUBBO
3992,MELBOURNE,KING ISLAND
3993,BRISBANE,LAUNCESTON
3994,HERVEY BAY,CANBERRA
3995,DARWIN,SYDNEY
3997,TOWNSVILLE,SYDNEY
3998,SYDNEY,MELBOURNE
3999,SYDNEY,MELBOURNE
4000,LORD HOWE ISLAND,SYDNEY
4001,PERTH,GOLD COAST
4002,BRISBANE,ALICE SPRINGS
4003,TOWNSVILLE,PERTH
4004,MELBOURNE,SYDNEY
4006,BRISBANE,SYDNEY
4007,BRISBANE,SYDNEY
4008,SYDNEY,BRISBANE
4009,SYDNEY,MACKAY
4010,KING ISLAND,ADELAIDE
4011,SYDNEY,PARKES
4012,SYDNEY,ALBANY
4013,CANBERRA,NEWMAN
4014,PORT MACQUARIE,MELBOURNE
4015,MELBOURNE,SYDNEY
4016,BRISBANE,NEWCASTLE
4017,LAUNCESTON,MANINGRIDA
4018,CANBERRA,ALICE SPRINGS
4019,MELBOURNE,GOLD COAST
4020,CANBERRA,SYDNEY
4021,PERTH,BRISBANE
4022,MELBOURNE,PERTH
4023,MELBOURNE,SYDNEY
4024,CAIRNS,SYDNEY
4025,BRISBANE,SYDNEY
4026,SYDNEY,MELBOURNE
4027,CANBERRA,MOUNT GAMBIER
4029,PALM ISLAND,MILDURA
4030,HAMILTON ISLAND,SYDNEY
4031,ALBURY,MELBOURNE
4032,TOWNSVILLE,MELBOURNE
4033,SYDNEY,CANBERRA
4034,PARABURDOO,MELBOURNE
4035,PERTH,FLINDERS ISLAND
4036,SYDNEY,BRISBANE
4037,PERTH,DARWIN
4038,SYDNEY,MELBOURNE
4039,BROOME,BRISBANE
4040,GOLD COAST,PERTH
4041,PARKES,MACKAY
4042,SYDNEY,MELBOURNE
4043,LAUNCESTON,DARWIN
4045,MORANBAH,BRISBANE
4046,TOOWOOMBA WELLCAMP,ADELAIDE
4047,SYDNEY,MELBOURNE
4048,CAIRNS,SYDNEY
4049,NEWCASTLE,PERTH
4050,MELBOURNE,BRISBANE
4051,HOBART,ADELAIDE
4052,NEWCASTLE,MELBOURNE
4053,TOWNSVILLE,MILDURA
4054,MOUNT ISA,HOBART
4055,ADELAIDE,ESPERANCE
4056,MELBOURNE,KALGOORLIE
4057,SYDNEY,BRISBANE
4058,DARWIN,CANBERRA
4059,MELBOURNE,ADELAIDE
4061,BRISBANE,MELBOURNE
4062,PERTH,ADELAIDE
4063,BRISBANE,DARWIN
4064,MELBOURNE,DEVONPORT
4065,CANBERRA,PERTH
4066,WHYALLA,SYDNEY
4067,CANBERRA,MELBOURNE
4068,MELBOURNE,ALICE SPRINGS
4069,CANBERRA,MELBOURNE
4070,GOLD COAST,PERTH
4071,BROOME,ROCKHAMPTON
4072,GOVE,NEWCASTLE
4073,SYDNEY,DUBBO
4074,SYDNEY,ARMIDALE
4076,ADELAIDE,GOLD COAST
4077,SYDNEY,PERTH
4079,BRISBANE,PERTH
4081,ADELAIDE,GOLD COAST
4083,BURNIE,MELBOURNE
4084,SYDNEY,BRISBANE
4085,MELBOURNE,PERTH
4086,KING ISLAND,SYDNEY
4087,WAGGA WAGGA,MELBOURNE
4088,BRISBANE,MELBOURNE
4089,DARWIN,MELBOURNE
4090,CAIRNS,THURSDAY ISLAND
4091,CAIRNS,COFFS HARBOUR
4092,BRISBANE,GRIFFITH
4093,BRISBANE,ADELAIDE
4094,LAUNCESTON,ADELAIDE
4095,TOWNSVILLE,ADELAIDE
4096,AYERS ROCK,SYDNEY
4097,MELBOURNE,BRISBANE
4098,ADELAIDE,BRISBANE
4099,BRISBANE,MELBOURNE
4100,ADELAIDE,WHYALLA
4101,BRISBANE,ALICE SPRINGS
4102,SYDNEY,BRISBANE
4103,LOCKHART RIVER,ADELAIDE
4104,DARWIN,MELBOURNE
4105,MELBOURNE,PERTH
4106,LONGREACH,CAIRNS
4107,GOLD COAST,MELBOURNE
4108,ESSENDON FIELDS,BRISBANE
4109,LAUNCESTON,ADELAIDE
4110,BRISBANE,THURSDAY ISLAND
4111,ROCKHAMPTON,ADELAIDE
4112,MELBOURNE,BRISBANE
4115,MILDURA,SYDNEY
4116,SYDNEY,MELBOURNE
4117,CANBERRA,SYDNEY
4118,SYDNEY,BROOME
4119,SYDNEY,DARWIN
4120,KARRATHA,HOBART
4121,PERTH,LONGREACH
4122,MELBOURNE,CAIRNS
4123,SYDNEY,MELBOURNE
4124,BRISBANE,PERTH
4125,BRISBANE,PERTH
4126,TOWNSVILLE,PERTH
4127,ADELAIDE,BALLINA
4129,GOLD COAST,SUNSHINE COAST
4130,SYDNEY,PORT HEDLAND
4131,ALBURY,BRISBANE
4132,SYDNEY,CANBERRA
4133,MELBOURNE,SYDNEY
4134,ROMA,SYDNEY
4135,BRISBANE,TOWNSVILLE
4136,DARWIN,PERTH
4137,MOUNT ISA,SYDNEY
4138,DARWIN,SYDNEY
4139,SYDNEY,BRISBANE
4140,AYERS ROCK,SYDNEY
4141,BRISBANE,ADELAIDE
4142,ESSENDON FIELDS,SYDNEY
4143,MELBOURNE,BRISBANE
4145,ADELAIDE,MELBOURNE
4146,MELBOURNE,BRISBANE
4147,SYDNEY,PERTH
4148,MELBOURNE,BRISBANE
4149,CANBERRA,MELBOURNE
4150,COOKTOWN,ADELAIDE
4151,SYDNEY,BRISBANE
4152,BRISBANE,SYDNEY
4153,BRISBANE,SYDNEY
4154,ADELAIDE,ALBURY
4155,ADELAIDE,PORT MACQUARIE
4156,BROKEN HILL,ADELAIDE
4157,PERTH,DUBBO
4158,DARWIN,CANBERRA
4159,KALGOORLIE,CAIRNS
4160,MELBOURNE,CAIRNS
4161,SUNSHINE COAST,PERTH
4162,BRISBANE,TOWNSVILLE
4163,CANBERRA,PORT MACQUARIE
4164,BRISBANE,SYDNEY
4165,NEWCASTLE,CANBERRA
4166,SYDNEY,CANBERRA
4167,BATHURST ISLAND,HAMILTON ISLAND
4168,SYDNEY,MELBOURNE
4169,BRISBANE,AYERS ROCK
4170,SYDNEY,MACKAY
4172,PORT LINCOLN,MELBOURNE
4173,MELBOURNE,ALBURY
4174,CANBERRA,EMERALD
4175,PERTH,SYDNEY
4176,ADELAIDE,PERTH
4177,BRISBANE,SYDNEY
4178,SYDNEY,MELBOURNE
4179,ROCKHAMPTON,SYDNEY
4181,CANBERRA,SYDNEY
4182,GOLD COAST,PROSERPINE
4183,BRISBANE,MELBOURNE
4184,SYDNEY,MELBOURNE
4185,BROKEN HILL,MELBOURNE
4186,ADELAIDE,GOLD COAST
4187,PERTH,CAIRNS
4188,CAIRNS,SYDNEY
4189,MELBOURNE,ADELAIDE
4190,KUNUNURRA,DUBBO
4191,SYDNEY,ADELAIDE
4192,ADELAIDE,SYDNEY
4193,CAIRNS,SYDNEY
4194,CANBERRA,SYDNEY
4195,PERTH,BRISBANE
4196,SYDNEY,NEWCASTLE
4197,BRISBANE,CAIRNS
4198,SYDNEY,PARABURDOO
4199,ALBURY,CAIRNS
4200,WAGGA WAGGA,PERTH
4201,CANBERRA,GOLD COAST
4202,SYDNEY,PERTH
4203,BURNIE,BRISBANE
4204,BROOME,CANBERRA
4205,SYDNEY,ADELAIDE
4206,MELBOURNE,BRISBANE
4207,LAUNCESTON,SYDNEY
4208,SYDNEY,MACKAY
4209,SYDNEY,BRISBANE
4210,PORT LINCOLN,HOBART
4211,MELBOURNE,KINGSCOTE
4212,PERTH,MELBOURNE
4213,CANBERRA,BRISBANE
4214,BRISBANE,SYDNEY
4216,EDWARD RIVER,ADELAIDE
4218,ADELAIDE,CANBERRA
4219,DARWIN,ADELAIDE
4220,MELBOURNE,BRISBANE
4221,KING ISLAND,PORT MACQUARIE
4222,SYDNEY,MELBOURNE
4223,BRISBANE,MELBOURNE
4225,BRISBANE,GOLD COAST
4226,ROCKHAMPTON,SYDNEY
4227,ESPERANCE,MELBOURNE
4228,HAMILTON ISLAND,SYDNEY
4229,HAMILTON ISLAND,CAIRNS
4230,PERTH,ADELAIDE
4231,ADELAIDE,GRIFFITH
4232,SYDNEY,PERTH
4233,BRISBANE,MELBOURNE
4234,BALLINA,PERTH
4235,SYDNEY,MELBOURNE
4236,SYDNEY,ARMIDALE
4237,ADELAIDE,ALICE SPRINGS
4238,BRISBANE,SYDNEY
4239,MELBOURNE,SYDNEY
4240,SYDNEY,MELBOURNE
4241,MELBOURNE,DUBBO
4242,ADELAIDE,ESPERANCE
4243,BRISBANE,PERTH
4245,CAIRNS,BRISBANE
4246,MELBOURNE,BRISBANE
4247,EMERALD,PERTH
4248,GLADSTONE,PERTH
4249,SYDNEY,BRISBANE
4250,PERTH,BRISBANE
4251,GOLD COAST,ADELAIDE
4252,BALLINA,TAMWORTH
4253,CHARLEVILLE,CAIRNS
4254,MELBOURNE,BRISBANE
4255,MOUNT GAMBIER,AYERS ROCK
4256,SYDNEY,PERTH
4257,MOUNT GAMBIER,PERTH
4258,BRISBANE,ADELAIDE
4259,ROCKHAMPTON,ADELAIDE
4260,MELBOURNE,MACKAY
4261,NEWCASTLE,MELBOURNE
4262,MACKAY,PORT LINCOLN
4263,SYDNEY,GRIFFITH
4264,GOLD COAST,MELBOURNE
4265,CANBERRA,TOWNSVILLE
4266,MELBOURNE,BRISBANE
4268,TOWNSVILLE,PORT MACQUARIE
4269,PARABURDOO,HOBART
4270,MELBOURNE,SUNSHINE COAST
4271,CAIRNS,SYDNEY
4272,MELBOURNE,NEWCASTLE
4273,MELBOURNE,BROOME
4274,BRISBANE,SYDNEY
4275,LONGREACH,SYDNEY
4276,SYDNEY,MELBOURNE
4277,COOKTOWN,ADELAIDE
4278,BRISBANE,ADELAIDE
4279,MOUNT ISA,CANBERRA
4281,GOLD COAST,SYDNEY
4282,DARWIN,CAIRNS
4283,BRISBANE,SYDNEY
4284,COFFS HARBOUR,PERTH
4285,BROOME,GOLD COAST
4286,HOBART,BRISBANE
4287,BRISBANE,BROKEN HILL
4288,PERTH,TOWNSVILLE
4289,BRISBANE,LAUNCESTON
4290,CANBERRA,MELBOURNE
4291,GOLD COAST,DUBBO
4293,SUNSHINE COAST,ADELAIDE
4294,SYDNEY,LAUNCESTON
4295,SYDNEY,BRISBANE
4296,ALBURY,PERTH
4297,CAIRNS,ADELAIDE
4298,SYDNEY,BRISBANE
4299,CAIRNS,PERTH
4301,MELBOURNE,BRISBANE
4302,MELBOURNE,SYDNEY
4303,COFFS HARBOUR,SYDNEY
4304,WAGGA WAGGA,ADELAIDE
4305,HOBART,SYDNEY
4306,MELBOURNE,PERTH
4308,GOLD COAST,BRISBANE
4309,BRISBANE,BUNDABERG
4310,MELBOURNE,BRISBANE
4311,MELBOURNE,SYDNEY
4312,SUNSHINE COAST,DARWIN
4313,MELBOURNE,SYDNEY
4314,GOLD COAST,MANINGRIDA
4315,MOUNT ISA,BRISBANE
4316,KINGSCOTE,LAUNCESTON
4317,SYDNEY,MELBOURNE
4318,HOBART,BRISBANE
4319,BRISBANE,SYDNEY
4320,GOLD COAST,BRISBANE
4322,ADELAIDE,MELBOURNE
4323,CAIRNS,MANINGRIDA
4324,TOWNSVILLE,MELBOURNE
4325,COFFS HARBOUR,AYERS ROCK
4327,SYDNEY,PERTH
4328,SYDNEY,BALLINA
4329,OLYMPIC DAM,CAIRNS
4330,TOWNSVILLE,MELBOURNE
4331,SYDNEY,CAIRNS
4332,ADELAIDE,MACKAY
4333,ROCKHAMPTON,SYDNEY
4334,SYDNEY,BRISBANE
4335,SYDNEY,PERTH
4336,SYDNEY,PERTH
4337,DARWIN,HOBART
4338,PERTH,KING ISLAND
4339,CLONCURRY,EMERALD
4340,MELBOURNE,MILDURA
4341,SYDNEY,BROOME
4342,BRISBANE,MELBOURNE
4344,ORANGE,THURSDAY ISLAND
4346,CANBERRA,SYDNEY
4347,MELBOURNE,MANINGRIDA
4348,KING ISLAND,WAGGA WAGGA
4349,CAIRNS,BRISBANE
4350,KALGOORLIE,CANBERRA
4351,WAGGA WAGGA,MELBOURNE
4352,MELBOURNE,THURSDAY ISLAND
4354,MOUNT GAMBIER,TOWNSVILLE
4355,ADELAIDE,MELBOURNE
4356,PERTH,AYERS ROCK
4357,SYDNEY,CANBERRA
4358,ADELAIDE,MELBOURNE
4359,MELBOURNE,NEWCASTLE
4360,SYDNEY,PORT HEDLAND
4361,ADELAIDE,CAIRNS
4362,GOLD COAST,GRIFFITH
4363,BRISBANE,CAIRNS
4364,SYDNEY,ADELAIDE
4365,MELBOURNE,SYDNEY
4366,CAIRNS,SYDNEY
4367,PERTH,SYDNEY
4368,TOOWOOMBA WELLCAMP,PORT HEDLAND
4369,CAIRNS,SYDNEY
4370,BRISBANE,LAUNCESTON
4371,NEWCASTLE,LAUNCESTON
4373,BRISBANE,PERTH
4374,WAGGA WAGGA,SYDNEY
4375,BRISBANE,AYERS ROCK
4376,ADELAIDE,GOLD COAST
4377,GOLD COAST,BRISBANE
4378,ADELAIDE,MELBOURNE
4379,PORT HEDLAND,HAMILTON ISLAND
4380,MELBOURNE,TAMWORTH
4381,PERTH,TOWNSVILLE
4382,SYDNEY,CAIRNS
4383,SYDNEY,LAUNCESTON
4384,COFFS HARBOUR,BRISBANE
4385,CLONCURRY,SYDNEY
4387,ADELAIDE,MELBOURNE
4388,BRISBANE,MELBOURNE
4389,MELBOURNE,CAIRNS
4390,MELBOURNE,CANBERRA
4391,SYDNEY,ADELAIDE
4392,PERTH,SYDNEY
4393,PERTH,HOBART
4394,ROCKHAMPTON,DEVONPORT
4395,SYDNEY,AYERS ROCK
4396,COOKTOWN,MELBOURNE
4398,AYERS ROCK,MELBOURNE
4400,KING ISLAND,ROMA
4402,SYDNEY,PARABURDOO
4403,MELBOURNE,ADELAIDE
4405,TOWNSVILLE,ALBURY
4406,MILDURA,MELBOURNE
4407,PERTH,PALM ISLAND
4408,SYDNEY,BRISBANE
4410,ADELAIDE,BRISBANE
4411,PERTH,BRISBANE
4412,KINGSCOTE,SYDNEY
4413,ADELAIDE,MELBOURNE
4414,PROSERPINE,BRISBANE
4415,BRISBANE,PERTH
4416,BRISBANE,MELBOURNE
4417,SYDNEY,DEVONPORT
4418,MACKAY,MELBOURNE
4419,SYDNEY,MELBOURNE
4420,NEWCASTLE,ADELAIDE
4421,PERTH,CAIRNS
4422,PERTH,GLADSTONE
4423,HOBART,BRISBANE
4425,BRISBANE,SYDNEY
4426,PERTH,BRISBANE
4427,SYDNEY,MELBOURNE
4428,BATHURST ISLAND,MELBOURNE
4429,PERTH,BRISBANE
4430,SYDNEY,PERTH
4431,NEWCASTLE,CARNARVON
4432,MANINGRIDA,ADELAIDE
4433,HOBART,BRISBANE
4434,CANBERRA,TOWNSVILLE
4435,MELBOURNE,BRISBANE
4436,PARKES,SYDNEY
4437,BRISBANE,SUNSHINE COAST
4438,BRISBANE,MELBOURNE
4439,BRISBANE,CANBERRA
4440,KOWANYAMA,CAIRNS
4441,DUBBO,KARRATHA
4442,PORT LINCOLN,SYDNEY
4443,CAIRNS,CANBERRA
4444,WEIPA,NEWMAN
4445,MELBOURNE,SYDNEY
4446,MELBOURNE,KING ISLAND
4447,BRISBANE,PERTH
4448,SYDNEY,MELBOURNE
4449,TOWNSVILLE,HERVEY BAY
4450,CAIRNS,GOLD COAST
4452,MILDURA,SYDNEY
4453,LAUNCESTON,MELBOURNE
4454,MELBOURNE,ADELAIDE
4455,MELBOURNE,TOWNSVILLE
4456,ADELAIDE,SYDNEY
4457,BRISBANE,GOLD COAST
4458,SYDNEY,BRISBANE
4459,KING ISLAND,MELBOURNE
4460,MELBOURNE,SYDNEY
4461,MILDURA,DARWIN
4462,BRISBANE,ALBURY
4463,SYDNEY,ADELAIDE
4464,SYDNEY,BRISBANE
4465,SUNSHINE COAST,BRISBANE
4467,PERTH,DARWIN
4468,FLINDERS ISLAND,PORT MACQUARIE
4469,HOBART,CANBERRA
4470,CAIRNS,LAUNCESTON
4471,MELBOURNE,SYDNEY
4472,CAIRNS,ADELAIDE
4473,WAGGA WAGGA,ADELAIDE
4474,ADELAIDE,BRISBANE
4475,HOBART,SYDNEY
4476,CANBERRA,GERALDTON
4477,MELBOURNE,BRISBANE
4478,PORT LINCOLN,MELBOURNE
4479,NEWCASTLE,SYDNEY
4480,TOWNSVILLE,ADELAIDE
4481,SYDNEY,MILDURA
4482,NEWCASTLE,KALGOORLIE
4483,MELBOURNE,CANBERRA
4484,LAUNCESTON,SYDNEY
4486,SYDNEY,MELBOURNE
4487,HOBART,BRISBANE
