,obj_from,obj_to,trip_start,location_from,location_to,distance_kms,trip_end,trip_obj,trip_code
334,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE246855E0>,2019-05-14 12:30:00,MELBOURNE,MILDURA,478.55149749818605,2019-05-14 13:15:00,<scheduling.Trip.Trip object at 0x000001CE24673460>,MEL|MIL
335,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24683760>,2019-05-14 13:00:00,SYDNEY,GERALDTON,3496.2687921089364,2019-05-14 18:30:00,<scheduling.Trip.Trip object at 0x000001CE246734F0>,SYD|GER
336,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-05-14 21:00:00,BRISBANE,CANBERRA,985.6929465347621,2019-05-14 22:30:00,<scheduling.Trip.Trip object at 0x000001CE24673580>,BRI|CAN
337,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-05-15 05:30:00,GOLD_COAST,PERTH,3634.0308232312855,2019-05-15 11:00:00,<scheduling.Trip.Trip object at 0x000001CE24673A00>,GOL|PER
338,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE24685400>,2019-05-15 13:00:00,MELBOURNE,DUBBO,705.154962235552,2019-05-15 14:00:00,<scheduling.Trip.Trip object at 0x000001CE24673A60>,MEL|DUB
339,<scheduling.Location.Location object at 0x000001CE246836A0>,<scheduling.Location.Location object at 0x000001CE22010280>,2019-05-15 23:00:00,LONGREACH,CAIRNS,741.1483452568582,2019-05-16 00:15:00,<scheduling.Trip.Trip object at 0x000001CE246736A0>,LON|CAI
340,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE246854C0>,2019-05-16 04:30:00,MELBOURNE,PORT_LINCOLN,893.226045456699,2019-05-16 05:45:00,<scheduling.Trip.Trip object at 0x000001CE246737C0>,MEL|POR
341,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE24685280>,2019-05-17 04:00:00,ADELAIDE,NEWCASTLE,1240.8041951736134,2019-05-17 06:00:00,<scheduling.Trip.Trip object at 0x000001CE24673A90>,ADE|NEW
342,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-05-17 21:00:00,MELBOURNE,BRISBANE,1376.6543043929948,2019-05-17 23:00:00,<scheduling.Trip.Trip object at 0x000001CE246737F0>,MEL|BRI
343,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE24685E20>,2019-05-17 23:30:00,MELBOURNE,KALGOORLIE,2294.172306011341,2019-05-18 03:00:00,<scheduling.Trip.Trip object at 0x000001CE24673970>,MEL|KAL
344,<scheduling.Location.Location object at 0x000001CE24685520>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-05-18 15:30:00,WAGGA_WAGGA,PERTH,2943.0851618827323,2019-05-18 20:00:00,<scheduling.Trip.Trip object at 0x000001CE24673B20>,WAG|PER
345,<scheduling.Location.Location object at 0x000001CE24683040>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-05-19 08:00:00,MERIMBULA,ADELAIDE,1048.288298647501,2019-05-19 09:30:00,<scheduling.Trip.Trip object at 0x000001CE24673AF0>,MER|ADE
346,<scheduling.Location.Location object at 0x000001CE24685580>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-05-19 14:00:00,ALICE_SPRINGS,BRISBANE,1960.5584020075087,2019-05-19 17:00:00,<scheduling.Trip.Trip object at 0x000001CE24673B80>,ALI|BRI
347,<scheduling.Location.Location object at 0x000001CE24685040>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-05-19 17:30:00,CANBERRA,MELBOURNE,437.4806470107659,2019-05-19 18:15:00,<scheduling.Trip.Trip object at 0x000001CE24673E50>,CAN|MEL
348,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-05-20 12:30:00,BRISBANE,ADELAIDE,1609.6533659656043,2019-05-20 15:00:00,<scheduling.Trip.Trip object at 0x000001CE24673FD0>,BRI|ADE
349,<scheduling.Location.Location object at 0x000001CE246853A0>,<scheduling.Location.Location object at 0x000001CE24683CA0>,2019-05-21 00:30:00,SUNSHINE_COAST,BAMAGA,2060.9955157841046,2019-05-21 03:45:00,<scheduling.Trip.Trip object at 0x000001CE24673DC0>,SUN|BAM
350,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-05-21 00:30:00,BRISBANE,SYDNEY,699.725356900864,2019-05-21 01:30:00,<scheduling.Trip.Trip object at 0x000001CE230F1160>,BRI|SYD
351,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24683940>,2019-05-21 01:00:00,SYDNEY,CEDUNA,1654.524459914207,2019-05-21 03:30:00,<scheduling.Trip.Trip object at 0x000001CE230F1130>,SYD|CED
352,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-05-21 05:00:00,PERTH,SYDNEY,3310.5695347659,2019-05-21 10:00:00,<scheduling.Trip.Trip object at 0x000001CE230F1040>,PER|SYD
353,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-05-21 07:30:00,SYDNEY,BRISBANE,699.725356900864,2019-05-21 08:30:00,<scheduling.Trip.Trip object at 0x000001CE230F10D0>,SYD|BRI
354,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-05-21 14:30:00,CAIRNS,PERTH,3442.801354115386,2019-05-21 19:45:00,<scheduling.Trip.Trip object at 0x000001CE230F10A0>,CAI|PER
355,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-05-22 10:00:00,PERTH,BRISBANE,3612.8939527904654,2019-05-22 15:30:00,<scheduling.Trip.Trip object at 0x000001CE230F1100>,PER|BRI
356,<scheduling.Location.Location object at 0x000001CE246854C0>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-05-23 01:30:00,PORT_LINCOLN,ADELAIDE,245.5660960915583,2019-05-23 02:00:00,<scheduling.Trip.Trip object at 0x000001CE230F1220>,POR|ADE
357,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-05-23 04:00:00,SYDNEY,MELBOURNE,742.9951738623648,2019-05-23 05:15:00,<scheduling.Trip.Trip object at 0x000001CE230F11F0>,SYD|MEL
358,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-05-24 08:00:00,CAIRNS,SYDNEY,1932.4145228237176,2019-05-24 11:00:00,<scheduling.Trip.Trip object at 0x000001CE230F1340>,CAI|SYD
359,<scheduling.Location.Location object at 0x000001CE246856A0>,<scheduling.Location.Location object at 0x000001CE24685100>,2019-05-24 10:00:00,KARRATHA,TOWNSVILLE,3138.6805759844597,2019-05-24 14:45:00,<scheduling.Trip.Trip object at 0x000001CE230F13D0>,KAR|TOW
360,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-05-25 07:00:00,MELBOURNE,PERTH,2727.6686418350764,2019-05-25 11:15:00,<scheduling.Trip.Trip object at 0x000001CE230F13A0>,MEL|PER
361,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-05-25 07:30:00,SYDNEY,BRISBANE,699.725356900864,2019-05-25 08:30:00,<scheduling.Trip.Trip object at 0x000001CE230F1430>,SYD|BRI
362,<scheduling.Location.Location object at 0x000001CE24685580>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-05-25 18:00:00,ALICE_SPRINGS,BRISBANE,1960.5584020075087,2019-05-25 21:00:00,<scheduling.Trip.Trip object at 0x000001CE230F14C0>,ALI|BRI
363,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-05-26 05:00:00,ADELAIDE,SYDNEY,1186.8780338759996,2019-05-26 06:45:00,<scheduling.Trip.Trip object at 0x000001CE230F1550>,ADE|SYD
364,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-05-26 11:00:00,CAIRNS,BRISBANE,1388.7478329891142,2019-05-26 13:15:00,<scheduling.Trip.Trip object at 0x000001CE230F16A0>,CAI|BRI
365,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685DC0>,2019-05-26 15:30:00,BRISBANE,BURNIE,1644.200190737582,2019-05-26 18:00:00,<scheduling.Trip.Trip object at 0x000001CE230F1670>,BRI|BUR
366,<scheduling.Location.Location object at 0x000001CE24685700>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-05-26 20:30:00,COFFS_HARBOUR,SYDNEY,399.8740212534914,2019-05-26 21:00:00,<scheduling.Trip.Trip object at 0x000001CE230F1700>,COF|SYD
367,<scheduling.Location.Location object at 0x000001CE24683DC0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-05-26 22:00:00,LOCKHART_RIVER,SYDNEY,2443.2341536259796,2019-05-27 01:45:00,<scheduling.Trip.Trip object at 0x000001CE230F1850>,LOC|SYD
368,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-05-27 12:30:00,SYDNEY,MELBOURNE,742.9951738623648,2019-05-27 13:45:00,<scheduling.Trip.Trip object at 0x000001CE230F18E0>,SYD|MEL
369,<scheduling.Location.Location object at 0x000001CE24685400>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-05-27 15:30:00,DUBBO,MELBOURNE,705.154962235552,2019-05-27 16:30:00,<scheduling.Trip.Trip object at 0x000001CE230F18B0>,DUB|MEL
370,<scheduling.Location.Location object at 0x000001CE246854C0>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-05-27 18:30:00,PORT_LINCOLN,CANBERRA,1206.8360662471414,2019-05-27 20:15:00,<scheduling.Trip.Trip object at 0x000001CE230F1940>,POR|CAN
371,<scheduling.Location.Location object at 0x000001CE246855E0>,<scheduling.Location.Location object at 0x000001CE24685700>,2019-05-27 19:00:00,MILDURA,COFFS_HARBOUR,1125.0758422760548,2019-05-27 20:45:00,<scheduling.Trip.Trip object at 0x000001CE230F19D0>,MIL|COF
372,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-05-27 20:30:00,MELBOURNE,SYDNEY,742.9951738623648,2019-05-27 21:45:00,<scheduling.Trip.Trip object at 0x000001CE230F1A60>,MEL|SYD
373,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-05-28 09:00:00,PERTH,MELBOURNE,2727.6686418350764,2019-05-28 13:15:00,<scheduling.Trip.Trip object at 0x000001CE230F1AF0>,PER|MEL
374,<scheduling.Location.Location object at 0x000001CE24685040>,<scheduling.Location.Location object at 0x000001CE246832E0>,2019-05-28 21:00:00,CANBERRA,PARABURDOO,3321.2479537002996,2019-05-29 02:00:00,<scheduling.Trip.Trip object at 0x000001CE230F1B80>,CAN|PAR
375,<scheduling.Location.Location object at 0x000001CE24683820>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-05-28 22:00:00,WEIPA,BRISBANE,1998.4037907314623,2019-05-29 01:00:00,<scheduling.Trip.Trip object at 0x000001CE230F1E50>,WEI|BRI
376,<scheduling.Location.Location object at 0x000001CE24685880>,<scheduling.Location.Location object at 0x000001CE24685DC0>,2019-05-28 22:30:00,ARMIDALE,BURNIE,1276.3902939144045,2019-05-29 00:30:00,<scheduling.Trip.Trip object at 0x000001CE230F1FD0>,ARM|BUR
377,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-05-29 01:00:00,BRISBANE,MELBOURNE,1376.6543043929948,2019-05-29 03:00:00,<scheduling.Trip.Trip object at 0x000001CE230F1FA0>,BRI|MEL
378,<scheduling.Location.Location object at 0x000001CE24685280>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-05-29 10:00:00,NEWCASTLE,ADELAIDE,1240.8041951736134,2019-05-29 12:00:00,<scheduling.Trip.Trip object at 0x000001CE2476F0A0>,NEW|ADE
379,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-05-29 19:00:00,PERTH,MELBOURNE,2727.6686418350764,2019-05-29 23:15:00,<scheduling.Trip.Trip object at 0x000001CE2476F250>,PER|MEL
380,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-05-30 04:00:00,SYDNEY,BRISBANE,699.725356900864,2019-05-30 05:00:00,<scheduling.Trip.Trip object at 0x000001CE2476F1F0>,SYD|BRI
381,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-05-30 09:00:00,PERTH,MELBOURNE,2727.6686418350764,2019-05-30 13:15:00,<scheduling.Trip.Trip object at 0x000001CE2476F130>,PER|MEL
382,<scheduling.Location.Location object at 0x000001CE24685EE0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-05-30 13:00:00,MOUNT_GAMBIER,MELBOURNE,369.72685859277163,2019-05-30 13:30:00,<scheduling.Trip.Trip object at 0x000001CE2476F220>,MOU|MEL
383,<scheduling.Location.Location object at 0x000001CE24683340>,<scheduling.Location.Location object at 0x000001CE24685D60>,2019-05-31 11:30:00,ALBANY,AYERS_ROCK,1664.9994981048983,2019-05-31 14:00:00,<scheduling.Trip.Trip object at 0x000001CE2476F160>,ALB|AYE
384,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-05-31 21:00:00,BRISBANE,SYDNEY,699.725356900864,2019-05-31 22:00:00,<scheduling.Trip.Trip object at 0x000001CE2476F1C0>,BRI|SYD
385,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-05-31 22:00:00,MELBOURNE,ADELAIDE,661.9051156831922,2019-05-31 23:00:00,<scheduling.Trip.Trip object at 0x000001CE2476F0D0>,MEL|ADE
386,<scheduling.Location.Location object at 0x000001CE246852E0>,<scheduling.Location.Location object at 0x000001CE24685E80>,2019-05-31 22:00:00,MACKAY,ORANGE,1353.0022439359673,2019-06-01 00:00:00,<scheduling.Trip.Trip object at 0x000001CE2476F340>,MAC|ORA
387,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE246858E0>,2019-06-01 04:00:00,BRISBANE,TAMWORTH,455.10709446004097,2019-06-01 04:45:00,<scheduling.Trip.Trip object at 0x000001CE2476F310>,BRI|TAM
388,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE246851C0>,2019-06-01 16:30:00,SYDNEY,HOBART,1079.2766700104116,2019-06-01 18:15:00,<scheduling.Trip.Trip object at 0x000001CE2476F3A0>,SYD|HOB
389,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE24685640>,2019-06-03 10:30:00,ADELAIDE,HORN_ISLAND,2724.621046856563,2019-06-03 14:45:00,<scheduling.Trip.Trip object at 0x000001CE2476F430>,ADE|HOR
390,<scheduling.Location.Location object at 0x000001CE24685160>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-06-03 10:30:00,DARWIN,CANBERRA,3159.057940740088,2019-06-03 15:15:00,<scheduling.Trip.Trip object at 0x000001CE2476F580>,DAR|CAN
391,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-06-04 00:30:00,PERTH,CANBERRA,3086.521011436385,2019-06-04 05:15:00,<scheduling.Trip.Trip object at 0x000001CE2476F610>,PER|CAN
392,<scheduling.Location.Location object at 0x000001CE24685520>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-06-04 22:00:00,WAGGA_WAGGA,PERTH,2943.0851618827323,2019-06-05 02:30:00,<scheduling.Trip.Trip object at 0x000001CE2476F6A0>,WAG|PER
393,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE246850A0>,2019-06-05 05:00:00,SYDNEY,GOLD_COAST,654.4404671199052,2019-06-05 06:00:00,<scheduling.Trip.Trip object at 0x000001CE2476F670>,SYD|GOL
394,<scheduling.Location.Location object at 0x000001CE246853A0>,<scheduling.Location.Location object at 0x000001CE24685400>,2019-06-06 10:00:00,SUNSHINE_COAST,DUBBO,760.8626992134042,2019-06-06 11:15:00,<scheduling.Trip.Trip object at 0x000001CE2476F700>,SUN|DUB
395,<scheduling.Location.Location object at 0x000001CE24685EE0>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-06-06 11:00:00,MOUNT_GAMBIER,CANBERRA,774.8318823286218,2019-06-06 12:15:00,<scheduling.Trip.Trip object at 0x000001CE2476F790>,MOU|CAN
396,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-06-06 13:30:00,MELBOURNE,SYDNEY,742.9951738623648,2019-06-06 14:45:00,<scheduling.Trip.Trip object at 0x000001CE2476F820>,MEL|SYD
397,<scheduling.Location.Location object at 0x000001CE24685580>,<scheduling.Location.Location object at 0x000001CE246859A0>,2019-06-07 13:30:00,ALICE_SPRINGS,GLADSTONE,1766.2732609756579,2019-06-07 16:15:00,<scheduling.Trip.Trip object at 0x000001CE2476F8B0>,ALI|GLA
398,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-06-07 23:30:00,SYDNEY,BRISBANE,699.725356900864,2019-06-08 00:30:00,<scheduling.Trip.Trip object at 0x000001CE2476F940>,SYD|BRI
399,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-06-08 04:30:00,BRISBANE,ADELAIDE,1609.6533659656043,2019-06-08 07:00:00,<scheduling.Trip.Trip object at 0x000001CE2476FA90>,BRI|ADE
400,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24685160>,2019-06-08 06:30:00,SYDNEY,DARWIN,3131.757291009249,2019-06-08 11:15:00,<scheduling.Trip.Trip object at 0x000001CE2476FA60>,SYD|DAR
401,<scheduling.Location.Location object at 0x000001CE24685400>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-06-08 07:00:00,DUBBO,MELBOURNE,705.154962235552,2019-06-08 08:00:00,<scheduling.Trip.Trip object at 0x000001CE2476FAF0>,DUB|MEL
402,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-06-08 11:30:00,SYDNEY,PERTH,3310.5695347659,2019-06-08 16:30:00,<scheduling.Trip.Trip object at 0x000001CE2476FB80>,SYD|PER
403,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-06-08 19:30:00,BRISBANE,PERTH,3612.8939527904654,2019-06-09 01:00:00,<scheduling.Trip.Trip object at 0x000001CE2476FF10>,BRI|PER
404,<scheduling.Location.Location object at 0x000001CE24685580>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-06-09 08:30:00,ALICE_SPRINGS,SYDNEY,2013.6478336579098,2019-06-09 11:30:00,<scheduling.Trip.Trip object at 0x000001CE2476FFD0>,ALI|SYD
405,<scheduling.Location.Location object at 0x000001CE24685160>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-06-09 10:00:00,DARWIN,MELBOURNE,3146.9159467933337,2019-06-09 14:45:00,<scheduling.Trip.Trip object at 0x000001CE2476FDC0>,DAR|MEL
406,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-06-09 13:00:00,PERTH,MELBOURNE,2727.6686418350764,2019-06-09 17:15:00,<scheduling.Trip.Trip object at 0x000001CE24761160>,PER|MEL
407,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-06-09 20:00:00,MELBOURNE,ADELAIDE,661.9051156831922,2019-06-09 21:00:00,<scheduling.Trip.Trip object at 0x000001CE24761130>,MEL|ADE
